src_tc_id,best_ref_tc_id,best_similarity,src_embedding_text,best_ref_embedding_text
TC-USER-001,`TC-UserRepository-001`,0.8885385990142822,source: design test case id: tc-user-001 title: user login test module: user source files or pages: 1 covered methods: preconditions: user exists in the database. test data: valid email and password. test steps: 1. navigate to the login page. 2. enter a valid email and password. 3. click the login button. expected result: user is successfully logged in. unit: project:,"source: code test case id: `tc-userrepository-001` title: `userrepository: createuser()` module: `userrepository` source files or pages: [""`app/src/main/java/com/example/utrace/db/userrepository.java`""] covered methods: [""`createuser()`""] preconditions: [""+ `email` and `password` are valid""] test data: [""+ `email`: `test@example.com`""] test steps: [""call `createuser()` with the test data"", ""verify that the user is created successfully""] expected result: [""+ the user is created successfully"", ""+ the user's data is saved in the database""] unit: db_04 project: code_file1"
TC-USER-002,TC-AuthRepository-003,0.892664909362793,"source: design test case id: tc-user-002 title: user login test with invalid email module: user source files or pages: 1 covered methods: preconditions: user exists in the database. test data: invalid email and valid password. test steps: 1. navigate to the login page. 2. enter an invalid email and valid password. 3. click the login button. expected result: an error message is displayed, and the user is not logged in. unit: project:","source: code test case id: tc-authrepository-003 title: login method with invalid email and password module: authrepository source files or pages: [""app/src/main/java/com/example/utrace/db/authrepository.java""] covered methods: [""login""] preconditions: [""mauth is not null"", ""email is invalid"", ""password is invalid""] test data: [""email is invalid"", ""password is invalid""] test steps: [""call login method with invalid email and password""] expected result: [""oncompletelistener is called with failure""] unit: db_04 project: code_file1"
TC-USER-003,TC-AuthRepository-003,0.8937021493911743,"source: design test case id: tc-user-003 title: user login test with invalid password module: user source files or pages: 1 covered methods: preconditions: user exists in the database. test data: valid email and invalid password. test steps: 1. navigate to the login page. 2. enter a valid email and invalid password. 3. click the login button. expected result: an error message is displayed, and the user is not logged in. unit: project:","source: code test case id: tc-authrepository-003 title: login method with invalid email and password module: authrepository source files or pages: [""app/src/main/java/com/example/utrace/db/authrepository.java""] covered methods: [""login""] preconditions: [""mauth is not null"", ""email is invalid"", ""password is invalid""] test data: [""email is invalid"", ""password is invalid""] test steps: [""call login method with invalid email and password""] expected result: [""oncompletelistener is called with failure""] unit: db_04 project: code_file1"
TC-USER-004,`TC-UserRepository-001`,0.8985399007797241,"source: design test case id: tc-user-004 title: user registration test module: user source files or pages: 1 covered methods: preconditions: none. test data: valid email, password, and name. test steps: 1. navigate to the registration page. 2. enter a valid email, password, and name. 3. click the register button. expected result: a new user is created in the database. unit: project:","source: code test case id: `tc-userrepository-001` title: `userrepository: createuser()` module: `userrepository` source files or pages: [""`app/src/main/java/com/example/utrace/db/userrepository.java`""] covered methods: [""`createuser()`""] preconditions: [""+ `email` and `password` are valid""] test data: [""+ `email`: `test@example.com`""] test steps: [""call `createuser()` with the test data"", ""verify that the user is created successfully""] expected result: [""+ the user is created successfully"", ""+ the user's data is saved in the database""] unit: db_04 project: code_file1"
TC-USER-005,`TC-UserRepository-001`,0.8864604830741882,"source: design test case id: tc-user-005 title: user registration test with existing email module: user source files or pages: 1 covered methods: preconditions: user with the same email already exists in the database. test data: existing email, password, and name. test steps: 1. navigate to the registration page. 2. enter an existing email, password, and name. 3. click the register button. expected result: an error message is displayed, and the user is not created. unit: project:","source: code test case id: `tc-userrepository-001` title: `userrepository: createuser()` module: `userrepository` source files or pages: [""`app/src/main/java/com/example/utrace/db/userrepository.java`""] covered methods: [""`createuser()`""] preconditions: [""+ `email` and `password` are valid""] test data: [""+ `email`: `test@example.com`""] test steps: [""call `createuser()` with the test data"", ""verify that the user is created successfully""] expected result: [""+ the user is created successfully"", ""+ the user's data is saved in the database""] unit: db_04 project: code_file1"
TC-USER-006,TC-SettingsFragment-002,0.8704454898834229,source: design test case id: tc-user-006 title: user logout test module: user source files or pages: 1 covered methods: preconditions: user is logged in. test data: test steps: 1. navigate to the user profile page. 2. click the logout button. expected result: user is successfully logged out. unit: project:,"source: code test case id: tc-settingsfragment-002 title: verify that logout button is clickable module: settingsfragment source files or pages: [""app/src/main/java/com/example/utrace/fragment/settingsfragment.java""] covered methods: [""setonclicklistener""] preconditions: [""the user is logged in""] test data: [""the user is logged in""] test steps: [""click on the logout button""] expected result: [""the user is logged out""] unit: app_03 project: code_file1"
TC-ADMIN-001,`TC-UserRepository-001`,0.872480034828186,"source: design test case id: tc-admin-001 title: admin add user test module: admin source files or pages: 1 covered methods: preconditions: admin is logged in. test data: valid email, password, and name. test steps: 1. navigate to the admin panel. 2. click the add user button. 3. enter a valid email, password, and name. 4. click the save button. expected result: a new user is created in the database. unit: project:","source: code test case id: `tc-userrepository-001` title: `userrepository: createuser()` module: `userrepository` source files or pages: [""`app/src/main/java/com/example/utrace/db/userrepository.java`""] covered methods: [""`createuser()`""] preconditions: [""+ `email` and `password` are valid""] test data: [""+ `email`: `test@example.com`""] test steps: [""call `createuser()` with the test data"", ""verify that the user is created successfully""] expected result: [""+ the user is created successfully"", ""+ the user's data is saved in the database""] unit: db_04 project: code_file1"
TC-ADMIN-002,TC-SettingsFragment-011,0.8277295231819153,"source: design test case id: tc-admin-002 title: admin delete user test module: admin source files or pages: 1 covered methods: preconditions: admin is logged in, and a user exists in the database. test data: user to be deleted. test steps: 1. navigate to the admin panel. 2. select the user to be deleted. 3. click the delete user button. expected result: the selected user is deleted from the database. unit: project:","source: code test case id: tc-settingsfragment-011 title: verify that delete button is displayed module: settingsfragment source files or pages: [""app/src/main/java/com/example/utrace/fragment/settingsfragment.java""] covered methods: [""oncreateview""] preconditions: [""the user is logged in""] test data: [""the user is logged in""] test steps: [""verify that the delete button is displayed""] expected result: [""the delete button is displayed""] unit: app_03 project: code_file1"
TC-MAP-001,TC-MissionModel-001,0.8469198942184448,"source: design test case id: tc-map-001 title: map test module: map source files or pages: 4 covered methods: preconditions: none. test data: test steps: 1. initialize the map, random, request, and response objects. 2. call the map's method to associate a random number with a request object. 3. call the map's method to associate a response object with the random number. 4. verify that the response object contains the correct random number. expected result: the response object contains the correct random number. unit: project:","source: code test case id: tc-missionmodel-001 title: test getid method module: missionmodel source files or pages: [""app/src/main/java/com/example/utrace/model/missionmodel.java""] covered methods: [""getid""] preconditions: [""missionmodel object is created""] test data: [""id""] test steps: [""call getid() method on missionmodel object""] expected result: [""returns the id of the missionmodel object""] unit: app_03 project: code_file1"
TC-MAP-002,TC-MissionModel-001,0.817444920539856,"source: design test case id: tc-map-002 title: map test with invalid request module: map source files or pages: 4 covered methods: preconditions: none. test data: test steps: 1. initialize the map, random, request, and response objects. 2. call the map's method with an invalid request object. expected result: an error is thrown. unit: project:","source: code test case id: tc-missionmodel-001 title: test getid method module: missionmodel source files or pages: [""app/src/main/java/com/example/utrace/model/missionmodel.java""] covered methods: [""getid""] preconditions: [""missionmodel object is created""] test data: [""id""] test steps: [""call getid() method on missionmodel object""] expected result: [""returns the id of the missionmodel object""] unit: app_03 project: code_file1"
